BBL,BORO,BOROUGH,BLOCK,LOT,CD,HOUSE NUMBER,STREET NAME,ALTERNATE ADDRESS,PARCEL NAME,AGENCY,PRIMARY USE CODE,PRIMARY USE TEXT,OWNER,OWNED/LEASED,U-F-USE-CODE,U-F-USE-TEXT,U-A-USE-CODE,U-A-USE-TEXT,USE STATUS,X COORD,Y COORD,
2028730133,2,BRONX,02873,0133,204,,WEST 172 STREET,WEST 172 STREET,WEST BRONX RECREATION CENTER,PARKS,0474,UNDEVELOPED OPEN SPACE,C,O,,,,,C,1006315,0246777,
2028740063,2,BRONX,02874,0063,204,,CROSS BRONX EXPRESSWAY,CROSS BRONX EXPRESSWAY,PART OF CROSS-BRONX EXPRESSWAY,DOT,0880,ROAD/HIGHWAY,C,O,,,,,C,1006080,0247025,
2028740100,2,BRONX,02874,0100,204,1401,PLIMPTON AVENUE,1401 PLIMPTON AVENUE,PLIMPTON PLAYGROUND,PARKS,0440,PARK,C,O,,,,,C,1005722,0246759,
2028750067,2,BRONX,02875,0067,205,1519,PLIMPTON AVENUE,1519 PLIMPTON AVENUE,CROSS BX EXPWY-SEC-1,DOT,1520,NO USE-VACANT LAND,C,O,,,,,C,1005978,0247256,
2028760008,2,BRONX,02876,0008,205,108,WEST 174 STREET,108 WEST 174 STREET,C.E.S. 104,EDUC,0211,ELEMENTARY SCHOOL,P,L,,,,,C,1006849,0247784,
2028760031,2,BRONX,02876,0031,205,65,FEATHERBED LANE,65 FEATHERBED LANE,MACOMBS ROAD REHAB,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,P,O,,,,,C,1007193,0247752,
2028760055,2,BRONX,02876,0055,205,1605-11,NELSON AVENUE,1605-11 NELSON AVENUE,NELSON AVENUE FAMILY SHELTER,DHS,0736,TRANSITIONAL HOUSING - FAMILY,C,O,,,,,C,1006426,0247658,
2028760227,2,BRONX,02876,0227,205,1633,NELSON AVE,1633 NELSON AVE,NELSON AVE FAMILY PARK,PARKS,0441,NEIGHBORHOOD PARK,C,O,,,,,C,1006577,0247795,
2028770001,2,BRONX,02877,0001,205,140,WEST 174 STREET,140 WEST 174 STREET,SEDGWICK HOUSES,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1005684,0247727,
2028770050,2,BRONX,02877,0050,205,,,,SEDGWICK HOUSES PLAYGROUND,PARKS,0431,PLAYGROUND,C,O,,,,,C,1005446,0247398,
2028770278,2,BRONX,02877,0278,205,1647-49,POPHAM AVENUE,1647-49 POPHAM AVENUE,,HPD,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1006066,0248683,
2028770393,2,BRONX,02877,0393,205,1771,POPHAM AVENUE,1771 POPHAM AVENUE,PS 109 & PLAYGROUND/MINI SCHL,EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,1006671,0249576,
2028770497,2,BRONX,02877,0497,205,228,WEST TREMONT AVENUE,228 WEST TREMONT AVENUE,W. TREMONT AVE - SEDGEWICK AVE,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1006848,0249983,
2028770522,2,BRONX,02877,0522,205,200,WEST TREMONT AVENUE,200 WEST TREMONT AVENUE,HEIGHT SENIOR CTR/YW-YMCA CTR,AGING,0752,SENIOR CENTER,P,L,,,,,C,1007173,0249628,
2028770522,2,BRONX,02877,0522,205,200,WEST TREMONT AVENUE,200 WEST TREMONT AVENUE,HEIGHT SENIOR CTR/YW-YMCA CTR,EDUC,0751,DAY CARE CENTER,P,L,,,,,C,1007173,0249628,
2028770531,2,BRONX,02877,0531,205,1793,MONTGOMERY AVENUE,1793 MONTGOMERY AVENUE,PROPOSED YW-YMCA PLAYLOT,EDUC,1500,NO USE,C,O,,,,,C,1007163,0249539,
2028770534,2,BRONX,02877,0534,205,1801,POPHAM AVENUE,1801 POPHAM AVENUE,PROPOSED YW-YMCA PLAYLOT,EDUC,1500,NO USE,C,O,,,,,C,1007110,0249541,
2028780023,2,BRONX,02878,0023,205,135,WEST 175TH STRRET,135 WEST 175TH STRRET,WEST TREMONT REHAB (GROUP 2),NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,P,O,,,,,C,1006357,0248355,
2028780224,2,BRONX,02878,0224,205,1701,UNIVERSITY AVENUE,1701 UNIVERSITY AVENUE,SEDGEWICK BRANCH LIBRARY,NYPL,0332,BRANCH LIBRARY,C,O,,,,,C,1007040,0248770,
2028780300,2,BRONX,02878,0300,205,,DR M L KING JR BOULEVARD,DR M L KING JR BOULEVARD,CENTER PLOTS/UNIVERSITY MALL,PARKS,0410,SITTING AREA,C,O,,,,,C,1006402,0247984,
2028780310,2,BRONX,02878,0310,205,,UNIVERSITY AVENUE,UNIVERSITY AVENUE,CENTER PLOTS/UNIVERSITY MALL,PARKS,0440,PARK,C,O,,,,,C,1006697,0248234,
2028780320,2,BRONX,02878,0320,205,,UNIVERSITY AVENUE,UNIVERSITY AVENUE,CENTER PLOTS/UNIVERSITY MALL,PARKS,0440,PARK,C,O,,,,,C,1006964,0248504,
2028780330,2,BRONX,02878,0330,205,,UNIVERSITY AVENUE,UNIVERSITY AVENUE,CENTER PLOTS/UNIVERSITY MALL,PARKS,0440,PARK,C,O,,,,,C,1007271,0248798,
2028790030,2,BRONX,02879,0030,205,1925,UNIVERSITY AVENUE,1925 UNIVERSITY AVENUE,UNIVERSITY AVENUE REHAB,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1008320,0250237,
2028790032,2,BRONX,02879,0032,205,1921,UNIVERSITY AVENUE,1921 UNIVERSITY AVENUE,UNIVERSITY AVENUE REHAB,NYCHA,0479,OTHER OPEN SPACE,O,O,,,,,C,1008262,0250148,
2028790033,2,BRONX,02879,0033,205,1895,UNIVERSITY AVENUE,1895 UNIVERSITY AVENUE,UNIVERSITY AVENUE REHAB,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1008216,0250043,
2028790041,2,BRONX,02879,0041,205,1875,UNIVERSITY AVE,1875 UNIVERSITY AVE,UNIVERSITY AVENUE REHAB,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1008019,0249801,
2028790043,2,BRONX,02879,0043,205,1865,UNIVERSITY AVE,1865 UNIVERSITY AVE,UNIVERSITY AVENUE REHAB,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1007940,0249705,
2028790167,2,BRONX,02879,0167,205,1879,SEDGWICK AVENUE,1879 SEDGWICK AVENUE,ENG 43  LAD 59 - PARKING,FIRE,1022,OUTDOOR PARKING - EMPLOYEES,C,O,,,,,C,1007254,0250544,
2028790169,2,BRONX,02879,0169,205,1869,SEDGWICK AVENUE,1869 SEDGWICK AVENUE,ENG 43  LAD 59 - PARKING,FIRE,1022,OUTDOOR PARKING - EMPLOYEES,C,O,,,,,C,1007287,0250576,
2028790257,2,BRONX,02879,0257,205,,BILLINGSLEY TER,BILLINGSLEY TER,BILLINGSLEY TERRACE PLAYGROUND,PARKS,0431,PLAYGROUND,C,O,,,,,C,1007280,0250356,
2028790278,2,BRONX,02879,0278,205,,BILLINGSLEY TERR,BILLINGSLEY TERR,,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,1007040,0250046,
2028800001,2,BRONX,02880,0001,205,,,,WASHINGTON BRIDGE PARK,PARKS,0440,PARK,C,O,,,,,C,1005059,0247418,
2028800007,2,BRONX,02880,0007,205,0,SEDGWICK AVENUE,SEDGWICK AVENUE,WASHINGTON BRIDGE PARK,PARKS,0440,PARK,C,O,,,,,C,1005037,0247556,
2028800250,2,BRONX,02880,0250,205,,,,PARK,PARKS,0440,PARK,C,O,,,,,C,1004767,0247592,
2028810100,2,BRONX,02881,0100,205,,CEDAR AVENUE,CEDAR AVENUE,CEDAR PLAYGROUND,PARKS,0431,PLAYGROUND,C,O,,,,,C,1007103,0250832,
2028810140,2,BRONX,02881,0140,205,1901,SEDGWICK AVENUE,1901 SEDGWICK AVENUE,ENG 43  LAD 59,FIRE,0520,FIREHOUSE,C,O,,,,,C,1007126,0250656,
2028820130,2,BRONX,02882,0130,205,275,HARLEM RIVER PARK BRIDGE,275 HARLEM RIVER PARK BRIDGE,PS 274/IS 229/METRO NORTH,EDUC,0210,PUBLIC SCHOOL,O,L,,,,,C,1005913,0249705,
2028820130,2,BRONX,02882,0130,205,275,HARLEM RIVER PARK BRIDGE,275 HARLEM RIVER PARK BRIDGE,PS 274/IS 229/METRO NORTH,MTA,0852,RAIL LINE,O,O,,,,,C,1005913,0249705,
2028840002,2,BRONX,02884,0002,205,,WASHINGTON BRIDGE,WASHINGTON BRIDGE,WASHINGTON BRIDGE PARK,PARKS,0440,PARK,C,O,,,,,C,1004634,0247671,
2028840009,2,BRONX,02884,0009,205,0,HARLEM RIVER TERRACE,HARLEM RIVER TERRACE,WASHINGTON BRIDGE PARK,PARKS,0474,UNDEVELOPED OPEN SPACE,C,O,,,,,C,1004445,0247782,
2028840022,2,BRONX,02884,0022,205,0,HARLEM RIVER TERRACE,HARLEM RIVER TERRACE,WASHINGTON BRIDGE PARK,PARKS,0474,UNDEVELOPED OPEN SPACE,C,O,,,,,C,1004610,0248085,
2028840050,2,BRONX,02884,0050,205,,HARLEM RIVER WASHINGT,HARLEM RIVER WASHINGT,BRIDGE PARK ADDITION,PARKS,0474,UNDEVELOPED OPEN SPACE,C,O,,,,,C,1004912,0248534,
2028870100,2,BRONX,02887,0100,204,1450,CLAY AVENUE,1450 CLAY AVENUE,DOE DISTRICT 75 PROGRAM X927,EDUC,0200,EDUCATIONAL FACILITY,P,L,,,,,C,1010096,0244613,
2028880021,2,BRONX,02888,0021,204,1638,ANTHONY AVENUE,1638 ANTHONY AVENUE,LABOR BATHGATE COMM CCC,EDUC,0751,DAY CARE CENTER,P,L,,,,,C,1010615,0246179,
2028880023,2,BRONX,02888,0023,204,1640,ANTHONY AVENUE,1640 ANTHONY AVENUE,LABOR BATHGATE DCC PLAYLOT,EDUC,1520,NO USE-VACANT LAND,C,O,,,,,C,1010634,0246235,
2028880025,2,BRONX,02888,0025,204,1642,ANTHONY AVENUE,1642 ANTHONY AVENUE,LABOR BATHGATE DCC PLAYLOT,EDUC,1500,NO USE,C,O,,,,,C,1010651,0246281,
2028910016,2,BRONX,02891,0016,205,1768,CLAY AVENUE,1768 CLAY AVENUE,CLEOPATRA PLAYGROUND,PARKS,0431,PLAYGROUND,C,O,,,,,C,1010674,0247422,
2028910018,2,BRONX,02891,0018,205,1751,ANTHONY AVENUE,1751 ANTHONY AVENUE,ANTHONY AVENUE PARK,PARKS,0431,PLAYGROUND,C,O,,,,,C,1010764,0247341,
2028910025,2,BRONX,02891,0025,205,,ANTHONY AVE,ANTHONY AVE,ANTHONY AVENUE PARK,PARKS,0431,PLAYGROUND,C,O,,,,,C,1010756,0247207,
2028940001,2,BRONX,02894,0001,203,1320,WEBSTER AVENUE,1320 WEBSTER AVENUE,B. BUTLER HSES/WM HODSON SC,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1009895,0243454,
2028950001,2,BRONX,02895,0001,203,1408,WEBSTER AVENUE,1408 WEBSTER AVENUE,BORGIA BUTLER HOUSES,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1010254,0244277,
2028960096,2,BRONX,02896,0096,203,404,CLAREMONT PKWAY,404 CLAREMONT PKWAY,,HPD,1520,NO USE-VACANT LAND,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1010534,0245103,
2028970005,2,BRONX,02897,0005,203,1600,WEBSTER AVENUE,1600 WEBSTER AVENUE,IS 147 & PLAYGROUND,EDUC,0212,INTERMEDIATE SCHOOL,C,O,,,,,C,1010740,0245486,
2028970049,2,BRONX,02897,0049,203,1686,WEBSTER AVE,1686 WEBSTER AVE,,HPD,1420,NO USE-RESIDENTIAL STRUCTURE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1010991,0246328,
2028970054,2,BRONX,02897,0054,203,414,E 173 ST,414 E 173 ST,,HPD,1420,NO USE-RESIDENTIAL STRUCTURE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1011075,0246283,
2028970055,2,BRONX,02897,0055,203,416,EAST 173 STREET,416 EAST 173 STREET,,HPD,1420,NO USE-RESIDENTIAL STRUCTURE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1011097,0246284,
2028970056,2,BRONX,02897,0056,203,416,E 173 ST,416 E 173 ST,,HPD,1420,NO USE-RESIDENTIAL STRUCTURE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1011115,0246278,
2028970142,2,BRONX,02897,0142,203,1670,WEBSTER AVENUE,1670 WEBSTER AVENUE,,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,1011051,0246149,
2028980001,2,BRONX,02898,0001,203,1700,WEBSTER AVENUE,1700 WEBSTER AVENUE,,EDUC,0213,ACADEMIC HIGH SCHOOL,P,L,,,,,C,1011097,0246513,
2029010001,2,BRONX,02901,0001,203,1385,WASHINGTON AVENUE,1385 WASHINGTON AVENUE,MORRIS 1 HOUSES,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1010303,0243281,
2029020001,2,BRONX,02902,0001,203,450,ST PAULS PLACE,450 ST PAULS PLACE,PS 55,EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,1010545,0243846,
2029020036,2,BRONX,02902,0036,203,1441-81,WASHINGTON AVENUE,1441-81 WASHINGTON AVENUE,MORRIS 2 HOUSES,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1010718,0244260,
2029030009,2,BRONX,02903,0009,203,3826,PARK AVENUE,3826 PARK AVENUE,CLAREMONT COMM SCHOOL GARDEN,PARKS,0440,PARK,C,O,,,,,C,1010869,0244808,
2029030011,2,BRONX,02903,0011,203,3830,PARK AVENUE,3830 PARK AVENUE,THE CLAREMONT COMMUNITY SCHOOL,PARKS,0472,COMMUNITY GARDEN,C,O,,,,,C,1010866,0244867,
2029030013,2,BRONX,02903,0013,203,438-44,CLAREMONT PARKWAY,438-44 CLAREMONT PARKWAY,THE CLAREMONT COMMUNITY SCHOOL,PARKS,0472,COMMUNITY GARDEN,C,O,,,,,C,1010897,0244940,
2029030023,2,BRONX,02903,0023,203,1541,WASHINGTON AVENUE,1541 WASHINGTON AVENUE,PS 42,EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,1011019,0244837,
2029030035,2,BRONX,02903,0035,203,1517,WASHINGTON AVENUE,1517 WASHINGTON AVENUE,JARDIN DE LA FAMILIA GARDEN,PARKS,0472,COMMUNITY GARDEN,C,O,,,,,C,1010946,0244614,
2029030037,2,BRONX,02903,0037,203,481,EAST 171 STREET,481 EAST 171 STREET,JARDIN DE LA FAMILIA GARDEN,PARKS,0472,COMMUNITY GARDEN,C,O,,,,,C,1010951,0244559,
2029030040,2,BRONX,02903,0040,203,459,EAST 171 STREET,459 EAST 171 STREET,JARDIN DE LA FAMILIA GARDEN,PARKS,0472,COMMUNITY GARDEN,C,O,,,,,C,1010884,0244587,
2029040034,2,BRONX,02904,0034,203,1595,WASHINGTON AVENUE,1595 WASHINGTON AVENUE,SECTION STATION 31/42-3/52-3,SANIT,1370,SANITATION SECTION STATION,C,O,,,,,C,1011220,0245259,
2029050030,2,BRONX,02905,0030,203,1663,WASHINGTON AVENUE,1663 WASHINGTON AVENUE,EMS STATION 18,FIRE,0540,AMBULANCE STATION,C,O,,,,,C,1011426,0245743,
2029050038,2,BRONX,02905,0038,203,1637,WASHINGTON AVENUE,1637 WASHINGTON AVENUE,EMS STATION 18 PARKING,FIRE,1022,OUTDOOR PARKING - EMPLOYEES,C,O,,,,,C,1011372,0245616,
2029070010,2,BRONX,02907,0010,206,460,CROSS BRONX EXPRESSWAY,460 CROSS BRONX EXPRESSWAY,ENG 46  LAD 27  48 PCT,FIRE,0520,FIREHOUSE,C,O,,,,,C,1011786,0246747,
2029070010,2,BRONX,02907,0010,206,460,CROSS BRONX EXPRESSWAY,460 CROSS BRONX EXPRESSWAY,ENG 46  LAD 27  48 PCT,NYPD,0510,POLICE STATION,C,O,,,,,C,1011786,0246747,
2029080023,2,BRONX,02908,0023,206,454,EAST  176 STREET,454 EAST  176 STREET,BRONX BORO CMD  DO 6 PARKING,FIRE,1022,OUTDOOR PARKING - EMPLOYEES,C,O,,,,,C,1012118,0247483,
2029090032,2,BRONX,02909,0032,206,457,EAST  176 STREET,457 EAST  176 STREET,PS 58,EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,1012244,0247648,
2029090040,2,BRONX,02909,0040,206,451,EAST  176 STREET,451 EAST  176 STREET,BRONX BORO CMD  DO 6,FIRE,0590,OTHER PUBLIC SAFETY FACILITY,C,O,,,,,C,1012134,0247649,
2029100001,2,BRONX,02910,0001,203,3603,3 AVENUE,3603 3 AVENUE,MORRIS 1 HOUSES,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1010605,0243170,
2029110001,2,BRONX,02911,0001,203,1420,WASHINGTON AVENUE,1420 WASHINGTON AVENUE,MORRIS HOUSES AND PLAYGROUND,NYCHA,0431,PLAYGROUND,O,O,,,,,C,1010999,0243993,
2029110001,2,BRONX,02911,0001,203,1420,WASHINGTON AVENUE,1420 WASHINGTON AVENUE,MORRIS HOUSES AND PLAYGROUND,PARKS,0431,PLAYGROUND,O,O,,,,,C,1010999,0243993,
2029130001,2,BRONX,02913,0001,203,1577-607,BATHGATE AVENUE,1577-607 BATHGATE AVENUE,BATHGATE EDUCATIONAL CAMPUS,EDUC,0290,OTHER SCHOOL,C,O,,,,,C,1011427,0245121,
2029140001,2,BRONX,02914,0001,203,1625,BATHGATE AVENUE,1625 BATHGATE AVENUE,BATHGATE IND PARK URA SITE#9,EDC,1900,IN USE-TENANTED,C,O,1610,FINAL COMMITMENT-DISPOSITION,1910,LONG-TERM AGREEMENT,C,1011639,0245607,
2029150001,2,BRONX,02915,0001,203,1701,BATHGATE AVENUE,1701 BATHGATE AVENUE,BATHGATE IND PARK URA SITE#8,EDC,1900,IN USE-TENANTED,C,O,1610,FINAL COMMITMENT-DISPOSITION,1910,LONG-TERM AGREEMENT,C,1011851,0246106,
2029160002,2,BRONX,02916,0002,203,1745-81,BATHGATE AVENUE,1745-81 BATHGATE AVENUE,MTA GARAGE,EDC,1900,IN USE-TENANTED,C,O,1610,FINAL COMMITMENT-DISPOSITION,1910,LONG-TERM AGREEMENT,C,1012050,0246567,
2029160031,2,BRONX,02916,0031,206,,WASHINGTON AVENUE,WASHINGTON AVENUE,PARK ADJACENT TO CROSS BX EXWY,DOT,1090,OTHER OUTDOOR MAINTENANCE/STORAGE FACILITY,C,O,,,,,C,1012167,0246969,
2029160031,2,BRONX,02916,0031,206,,WASHINGTON AVENUE,WASHINGTON AVENUE,PARK ADJACENT TO CROSS BX EXWY,PARKS,0440,PARK,C,O,,,,,C,1012167,0246969,
2029170007,2,BRONX,02917,0007,206,1826,WASHINGTON AVENUE,1826 WASHINGTON AVENUE,BATHGATE/STOP/GO PLAYGROUND,PARKS,0431,PLAYGROUND,C,O,,,,,C,1012250,0247176,
2029170009,2,BRONX,02917,0009,206,1830,WASHINGTON AVENUE,1830 WASHINGTON AVENUE,BATHGATE/STOP/GOPLAYGROUND,PARKS,0431,PLAYGROUND,C,O,,,,,C,1012261,0247211,
2029170040,2,BRONX,02917,0040,206,499,EAST 175 STREET,499 EAST 175 STREET,PS 236,EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,1012307,0247051,
2029170048,2,BRONX,02917,0048,206,485,EAST 175 STREET,485 EAST 175 STREET,BATHGATE/STOP/GOPLAYGROUND,PARKS,0431,PLAYGROUND,C,O,,,,,C,1012237,0247081,
2029170049,2,BRONX,02917,0049,206,485,EAST 175 STREET,485 EAST 175 STREET,BATHGATE/STOP/GOPLAYGROUND,PARKS,0431,PLAYGROUND,C,O,,,,,C,1012221,0247088,
2029170050,2,BRONX,02917,0050,206,481,EAST 175 STREET,481 EAST 175 STREET,BATHGATE/STOP/GOPLAYGROUND,PARKS,0431,PLAYGROUND,C,O,,,,,C,1012206,0247094,
2029180001,2,BRONX,02918,0001,206,1866,WASHINGTON AVENUE,1866 WASHINGTON AVENUE,TREMONT BR LIBRARY,NYPL,0332,BRANCH LIBRARY,C,O,,,,,C,1012374,0247531,
2029190005,2,BRONX,02919,0005,203,1600,BATHGATE AVENUE,1600 BATHGATE AVENUE,BATHGATE IND PARK URA SITE#14,EDC,1900,IN USE-TENANTED,C,O,1610,FINAL COMMITMENT-DISPOSITION,1910,LONG-TERM AGREEMENT,C,1011682,0245079,
2029200002,2,BRONX,02920,0002,203,1628-166,BATHGATE AVENUE,1628-166 BATHGATE AVENUE,BATHGATE IND PARK URA SITE#13,EDC,1900,IN USE-TENANTED,C,O,1610,FINAL COMMITMENT-DISPOSITION,1910,LONG-TERM AGREEMENT,C,1011895,0245508,
2029210001,2,BRONX,02921,0001,203,1676,BATHGATE AVENUE,1676 BATHGATE AVENUE,BATHGATE IND PARK URA SITE#12,EDC,1900,IN USE-TENANTED,C,O,1610,FINAL COMMITMENT-DISPOSITION,1910,LONG-TERM AGREEMENT,C,1012124,0245992,
2029230018,2,BRONX,02923,0018,206,,,,EAGLE ACADEMY FOR YOUNG MEN,EDUC,0200,EDUCATIONAL FACILITY,C,O,,,,,C,1012647,0247262,
2029240020,2,BRONX,02924,0020,206,508-14,EAST TREMONT AVENUE,508-14 EAST TREMONT AVENUE,TRAFFIC ENFORCEMENT COMMAND,EDUC,0213,ACADEMIC HIGH SCHOOL,P,L,,,,,C,1012859,0247695,
2029240020,2,BRONX,02924,0020,206,508-14,EAST TREMONT AVENUE,508-14 EAST TREMONT AVENUE,TRAFFIC ENFORCEMENT COMMAND,NYPD,0100,OFFICE,P,L,,,,,C,1012859,0247695,
2029250001,2,BRONX,02925,0001,203,3630,3 AVENUE,3630    3 AVENUE,IS 148,EDUC,0212,INTERMEDIATE SCHOOL,C,O,,,,,C,1010829,0242961,
2029250056,2,BRONX,02925,0056,203,1363,FULTON AVENUE,1363 FULTON AVENUE,PS 2,EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,1011145,0243107,
2029250072,2,BRONX,02925,0072,203,,,,FULTON PARK PLAYGROUND,PARKS,0431,PLAYGROUND,C,O,,,,,C,1011000,0242829,
2029250080,2,BRONX,02925,0080,203,1309,FULTON AVENUE,1309 FULTON AVENUE,MORRISANIA HEALTH CENTER,HLTH,0630,AMBULATORY HEALTH FACILITY,C,O,,,,,C,1010933,0242696,
2029250084,2,BRONX,02925,0084,203,1301,EAST  169 STREET,1301 EAST  169 STREET,MORRISANIA HLTH CENTER PARKING,HLTH,1020,OUTDOOR PARKING,C,O,,,,,C,1010938,0242584,
2029260053,2,BRONX,02926,0053,203,,ST PAULS PL,ST PAULS PL,,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,1011207,0243713,
2029280028,2,BRONX,02928,0028,203,544,CLAREMONT PARKWAY,544 CLAREMONT PARKWAY,CLAREMONT PKWY-FRANKLYN AVE,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1011663,0244377,
2029300001,2,BRONX,02930,0001,203,1701,FULTON AVENUE,1701 FULTON AVENUE,PS 4,EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,1012342,0245758,
2029300012,2,BRONX,02930,0012,203,3998-10,3 AVENUE,3998-10 3 AVENUE,BATHGATE IND PARK URA SITE#16,EDC,1900,IN USE-TENANTED,C,O,1610,FINAL COMMITMENT-DISPOSITION,1910,LONG-TERM AGREEMENT,C,1012403,0246012,
2029300075,2,BRONX,02930,0075,203,1723,FULTON AVENUE,1723 FULTON AVENUE,PS 171/EARLY CHILDHOOD CENTER,EDUC,0217,EARLY CHILDHOOD CENTER,C,O,,,,,C,1012488,0245971,
2029310064,2,BRONX,02931,0064,203,1385,FRANKLIN AVENUE,1385 FRANKLIN AVENUE,FRANKLIN AVE.II CONVENTIONAL,NYCHA,0479,OTHER OPEN SPACE,O,O,,,,,C,1011676,0243098,
2029310066,2,BRONX,02931,0066,203,1381,FRANKLIN AVENUE,1381 FRANKLIN AVENUE,FRANKLIN AVENUE 1.CONVENTIONAL,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1011648,0243064,
2029310068,2,BRONX,02931,0068,203,1377,FRANKLIN AVENUE,1377 FRANKLIN AVENUE,FRANKLIN AVENUE I.CONVENTIONAL,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1011620,0243021,
2029310070,2,BRONX,02931,0070,203,1373,FRANKLIN AVENUE,1373 FRANKLIN AVENUE,FRANKIN AVENUE I.CONVENTIONAL,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1011605,0242979,
2029310086,2,BRONX,02931,0086,203,1325,FRANKLIN AVENUE,1325 FRANKLIN AVENUE,CLAREMONT PKWY-FRANKLIN AVE,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1011394,0242563,
2029320001,2,BRONX,02932,0001,203,580,CROTONA PARK SOUTH,580 CROTONA PARK SOUTH,PS 110,EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,1011743,0243539,
2029330010,2,BRONX,02933,0010,203,1330,FRANKLIN AVENUE,1330 FRANKLIN AVENUE,FRANKLIN AVENUE II.MHOP,NYCHA,0479,OTHER OPEN SPACE,O,O,,,,,C,1011651,0242546,
2029330013,2,BRONX,02933,0013,203,1338,FRANKLIN AV,1338 FRANKLIN AV,FRANKLIN AVENUE I.MHOP,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1011679,0242600,
2029330016,2,BRONX,02933,0016,203,1342,FRANKLIN AVENUE,1342 FRANKLIN AVENUE,FRANKLIN AVENUE I.MHOP,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1011721,0242639,
2029330019,2,BRONX,02933,0019,203,1348,FRANKLIN AVE,1348 FRANKLIN AVE,FRANKLIN AVENUE II.MHOP,NYCHA,0479,OTHER OPEN SPACE,O,O,,,,,C,1011746,0242682,
2029350003,2,BRONX,02935,0003,203,1390,FRANKLIN AVENUE,1390 FRANKLIN AVENUE,FRANKLIN AVE.II CONVENTIONAL,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1011873,0243041,
2029350005,2,BRONX,02935,0005,203,1392,FRANKLIN AVE,1392 FRANKLIN AVE,FRANKLIN AVE.II CONVENTIONAL,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1011890,0243075,
2029350007,2,BRONX,02935,0007,203,1394,FRANKLIN AVE,1394 FRANKLIN AVE,FRANKLIN AVE. II CONVENTIONAL,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1011907,0243108,
2029350008,2,BRONX,02935,0008,203,620,EAST 170 STREET,620 EAST 170 STREET,FRANKLIN AVENUE III.MHOP,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1011928,0243144,
2029350010,2,BRONX,02935,0010,203,630,EAST 170 STREET,630 EAST 170 STREET,FRANKLIN AVENUE III.MHOP,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1011985,0243095,
2029350012,2,BRONX,02935,0012,203,636,EAST 170 STREET,636 EAST 170 STREET,FRANKLIN AVENUE III.MHOP,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1012029,0243077,
